record_name,window_idx,mean_rr_dev,sdnn_dev,rmssd_dev,pnn50_dev,lf_hf_ratio_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant6,10,-0.5864374966548546,-1.1206520482698223,-1.60648853525247,0.0,-0.17918210335423465,-0.1841113855955612,-0.9156049690561177,-0.2798599756311425,-0.556619390348476,-0.8189649537004873,0
infant6,11,0.07442016574374799,1.9210974479137481,0.23019728772482004,0.0,0.1950415607660951,-0.2785430072655778,1.3703203194062985,-0.3808164734365847,-0.6122215121110759,0.466506119089051,0
infant6,12,0.895311648069053,0.5519243072603082,0.833270491337579,0.0,-0.929519272471671,0.20989507868442894,1.2651926547725894,0.8385254915624211,0.991709417264339,0.9258399962206081,0
infant6,13,0.862626837772307,-0.3339633400554608,0.8006290375836941,0.0,-1.0613966929141592,1.7485097746826554,1.0447890497204886,1.1560733894602793,0.9176851116989594,0.767946057970582,0
infant6,14,0.2788651011027339,0.17841627220347414,1.0647927407600606,0.0,-0.7644739963413852,0.41962716370813724,0.871527389660042,0.2641103051910874,0.32061172494559337,0.2514910812890599,0
infant6,15,-1.3415849419067507,-0.9131921421916144,-0.7356110301327133,0.0,2.1662466842324695,-0.8148769172359073,-0.8674069258636848,-0.9817568247903914,-1.1043152607484654,-1.5049290648152402,0
infant6,16,-1.6305461408892818,-1.9792817897082773,-1.683998114423884,0.0,0.21322044546799693,-1.6639967522046937,-2.3942078867464023,-1.456943295817715,-1.001078998387101,-1.5834304603533886,0
infant6,17,-1.7331785794648693,-0.852108467607264,-1.1948181383701897,0.0,0.24035656510243558,-2.0138563003192727,-1.7240355636570914,-1.855558601327413,-1.4429094482254152,-1.2912658463439115,0
infant6,18,-1.6012749698247672,-1.2118481036158384,-1.6085178940456948,0.0,2.1464192489778977,-1.6163179063056878,-1.9688569058029475,-1.5010054513198698,-1.355463749697569,-1.4669675872185344,0
infant6,19,-1.2706549596664687,-1.4506347941744462,-1.4958213592687146,0.0,1.6428473908845884,-0.6396021490668312,-1.598405114904553,-1.198438996385662,-1.094994592632647,-1.3590478158210653,0
infant6,20,-1.554824354528833,-1.4050210213964847,-1.4166767610137763,0.0,-0.916528183817957,-1.161895003862223,-1.4615320555386695,-1.433551073638776,-1.631716887208071,-1.6453110467740928,0
infant6,21,-1.1880775017371783,-0.8205209343524202,-0.4521580672946989,0.0,-0.5481856338957042,-0.9995411791453849,-0.825592778513804,-1.1981672546089057,-1.3538164847326235,-1.1058367624085725,0
infant6,22,-0.5256654918657009,-1.0001682694413794,-0.2679975280130024,0.0,-0.8698175119028707,-0.2886751345948129,-0.6672887796435789,-0.2271176038995058,-0.39654810073497093,-0.6043688505851853,0
infant6,23,-0.6461437799971471,-0.5538729674194922,-1.0872014072326321,0.0,0.053492721592477886,-0.4998558870124234,-0.6240377207533827,-0.7935838889180148,-0.6801818326565156,-0.6302060421124764,0
infant6,24,-1.6168296740894001,-0.2050468915674032,-1.0168303909791483,0.0,3.530687079643958,-2.5767176182520566,-1.3647701590161974,-2.0048272758817967,-1.1286994062810358,-1.4197330253846057,0
infant6,25,-3.280793642155135,0.04089961820813473,-0.2677616487418637,0.0,-0.027084715778148347,-3.647873701711842,-1.6404775152120186,-3.1498147147142475,-3.844323136175616,-3.0810226759839026,0
infant6,26,-1.7460364091672231,2.705717442031988,0.9022341105229222,0.0,-0.7225725113060002,-2.265262371683562,-0.9198335447242644,-2.1525156520059014,-1.8313257863942338,-1.237914549729675,0
infant6,27,-0.18077064023226147,-0.09563467714220367,0.41353367657748363,0.0,-0.9349262826309604,-0.4951222966052541,-0.494438596753297,-0.18686186173722402,0.0,-0.11976071760837158,0
infant6,28,0.13170598496938388,-1.363655261203946,-0.8767484136137511,0.0,-0.28570737369247384,0.17450251522413163,-0.3423781830619652,0.4879749312492379,0.2474095332681579,-0.30789355227393245,0
infant6,29,1.3493108460260765,3.0117557523698086,1.1595404573956705,0.0,-0.5274010384784265,1.0879216364388076,4.500446406429347,0.8312579910687994,0.6451239966845644,1.9313889193776421,0
infant6,30,1.8028378527201154,1.3759294160923539,1.317267539899461,0.0,-0.22459167814896056,1.3819545111519997,2.342659649270362,1.4358092573006533,1.695817951844631,1.9211407606153628,0
infant6,31,1.0965307312070873,-0.33641830816591123,-0.8077644115733391,0.0,0.7255008526533415,1.1931175180026106,0.35454647195529426,1.2049083184348728,1.0544743290291625,0.9820779199311697,0
infant6,32,1.8943725478209883,4.568576222982459,4.221314191755684,0.0,-0.8052728939263112,1.0436478639516695,4.014995324398115,1.2862393885688164,1.4477997206132287,1.9149807212582317,0
infant6,33,0.7007705952488863,4.009113475433448,2.449173378658983,0.0,-0.5998950006471325,-0.7448452997421312,2.242265343061195,-0.7102838204478968,0.5212466913156832,1.421433831710444,0
infant6,34,-0.10311693202284947,0.5340870447841478,-0.2768942199688045,0.0,-0.20678053286175843,-0.6154574548966636,-0.2233312501434593,-0.8489192725865575,0.4898527195533042,0.45601364292629076,0
infant6,35,1.9080793390364945,1.166234155102365,1.7750397178584851,0.0,-0.8958233784780887,-0.6154574548966636,1.099201976961953,1.5281622697802477,2.3332481114215327,2.0021673392253203,0
infant6,36,2.055301155368066,0.40156668801212625,1.5227910928281754,0.0,-1.1668407653952266,1.942873459995114,0.9034059549491256,1.8162585665931206,2.0322727450904456,1.7418482439776417,0
infant6,37,1.0766606617207404,0.34718693502858017,3.2053436962754716,0.0,-1.1158326272554338,1.5837697627272307,1.7403302049189067,1.2113559621971086,0.9315165605535368,0.7675774137142024,0
infant6,38,0.9198226635459388,0.05400260911877298,1.979662005551922,2.846049894151541,-1.0167627320174029,1.2587720374450335,1.4004376788698407,1.2393178410474366,0.7613845870106056,0.3617802096605847,0
infant6,39,0.2525005848406771,-1.9369621075700392,-0.9841680805574644,-0.4743416490252569,-0.906634009172754,1.0259442820295983,-1.2627477119383226,1.0109917203511758,0.6091602189936908,-0.5069781331254699,0
infant6,40,-0.2968852492934698,-1.5491757189838615,-1.3911982481453788,-0.4743416490252569,10.008555433831532,0.6578461659420071,-1.3799506197397464,0.3757999823588967,-0.2236435600679852,-0.5705599696018314,0
infant6,41,-0.5146209855584537,-1.4636503571341506,-1.4031708937703073,-0.4743416490252569,0.11426978493788269,0.6002470661006476,-1.2757966495409174,0.3275104931799181,-0.6118523740854682,-0.9418734600053739,0
infant6,42,-0.23957602216492366,-1.0902066499297443,-0.45579449423230894,-0.4743416490252569,-0.4845439978159798,0.7647748927656912,-0.48681589581951984,0.2804761323623263,-0.3069283274464263,-1.0254361625347341,0
infant6,43,-0.7543060727498412,-0.4518476234632473,-0.3948543824473362,-0.4743416490252569,-0.16809034088411862,-0.16987558809570769,-0.3708680558966833,-0.42762221050997523,-0.6680204773834008,-0.8694899976394251,0
infant6,44,-1.407853030487799,-0.6776230948547857,-0.6543597503430089,-0.4743416490252569,-0.4431101172504987,-0.34247223835305857,-0.6606530209372172,-0.6850932321594246,-2.0027176817297523,-1.8760729012407498,0
infant6,45,0.3980501870565797,1.6828452023796607,0.1023032782087258,-0.4743416490252569,-0.3143057502936346,-0.618852747755276,0.4669549995126285,-1.5269373622153872,0.018432331631599894,0.6339869289996491,0
infant6,46,0.7169319441927691,1.3102985810861842,-0.05979279167970959,-0.4743416490252569,0.0168415521123914,0.21764287503300658,0.47756793579231616,0.07169096113618391,-0.04144342229966296,0.8080679079219963,0
infant6,47,-1.17669186063917,-1.1136747697524085,-0.6723112762691851,-0.4743416490252569,-0.25131157407638366,-0.8429272304235246,-1.1113778297812578,-0.32562562128975553,-1.1579873617861351,-1.4225859450764067,0
infant6,48,-0.5762309115985808,-0.44421821904245157,-0.39185516961395245,-0.31622776601683794,-0.4919184970132765,-0.6852482888641864,-0.47721357223183336,-0.22805612923222807,-0.40657855630736306,-0.741615762143197,0
infant6,49,1.618182534222165,0.11346068454380578,-0.4615716271872917,0.0,-0.1785461831654164,1.2625275852885152,-0.18261421086805674,1.1504474832710556,2.717797306680219,1.9994321062658056,0
infant6,50,1.8390260858036191,-0.5332287166756091,-0.519642524257744,0.0,-0.20377235093955387,3.0661384214149705,-0.21296183592613543,2.731741917934184,1.6087723961697509,1.5421094585064257,0
infant6,51,0.09425102854807102,-0.32404684519744814,-0.7887528468808401,0.0,0.41073830984655363,-0.5623310557102655,-0.44776673559449515,0.8746573976936838,0.8765612205587895,0.2704372997747675,0
infant6,52,-1.4711522608777392,-0.27452230394343435,-1.712267976069434,0.0,4.812920626091229,-1.3299291922661562,-1.3698990388431465,-1.7304687942371046,-1.7745169516300137,-0.8661890982200343,0
infant6,53,-1.5975558533977188,-1.1659057296227737,-1.5078652987538526,0.0,-0.06551088773220813,-1.0775289797912961,-1.8599488149129109,-1.3519764050272178,-1.2185175441956815,-1.6837458240482737,0
infant6,54,-0.8680880202997218,-1.214813066150496,-1.472624282950935,0.0,-0.6860982203296295,0.1995570315713218,-1.2982269672237463,-0.39241973809130487,-0.5438417046744931,-1.0918599621488536,0
infant6,55,-0.634951414431747,-1.013066318953185,-1.1529354531348408,0.0,-0.9761824708602259,0.5302320490860664,-0.8520681681802901,-0.010933333765270002,-0.2929881001433946,-0.8227121455172369,0
infant6,56,-0.23659077772951612,-0.9385096173712871,-0.9447289537370153,0.0,-0.24378497773727512,0.41602514716892186,-0.7167277238512448,0.36346951968923474,-0.22173272677805145,-0.373626652136002,0
infant6,57,0.9354303744165249,2.077284230448762,4.247810463034431,0.0,-0.9484272219084888,0.41602514716892186,2.844107993069723,0.8178064193007718,0.20430401444448243,1.3356449875591943,0
infant6,58,1.0723927425740467,1.1909019213496812,2.383275271531594,0.0,-0.2204731578567482,0.7517421626261059,1.8973665961010295,1.1450794280536694,0.6990955793848417,1.0812668915789652,0
infant6,59,0.4362246858863711,-0.9137306978083644,-0.7437761255210417,0.0,-0.666625995678819,1.4491376746189437,-0.30227563311592703,0.6442198334869641,0.40806097763433374,0.035770093283358124,0
infant6,60,1.0212624556885244,-0.45776009952660285,-0.5372865896867326,0.0,-0.9488266257467192,1.256288529584358,0.07629858959121928,1.35204110504151,1.458632017324177,0.7927429417895431,0
infant6,61,1.5166779145977325,-0.536078884270212,-0.32608074948142146,0.0,-0.09484393036921052,1.3829316685939355,0.12416746307511511,1.764878083680138,1.8876414341842283,0.9328020257115727,0
infant6,62,1.1133644599660872,-0.1828770497559862,-0.3368330329949989,0.0,0.8581076556228879,1.114835029435812,0.15681251204679503,1.0779154526388641,1.2182191802030051,0.8741572761215377,0
infant6,63,0.6355281825238177,0.6947099685406029,1.4072469819952615,0.0,1.6518288163837724,-0.34786262139147406,0.8986319345369791,0.5097451910907667,0.6181225377691006,0.721839754778678,0
infant6,64,-0.11012197394336612,0.4583506848655063,1.0553543147215452,0.0,-1.5430833336377439,-0.7410482726333494,0.7328810771488858,-0.172340448613983,-0.27414463245358045,-0.19284730395996752,0
infant6,65,-1.6609993511681889,0.06081425782022903,-0.7885322017816631,0.0,0.14925030498171454,-2.2081936968900866,-1.0558065829027308,-1.7540650461275693,-0.7561775659712509,-1.394904424953836,0
infant6,66,-3.888233432941574,0.46020472086354264,-0.7208749830934943,0.0,3.5348367189666714,-4.520196890711269,-1.2864837955447816,-4.426926068798151,-4.012208443474304,-2.7842329509220307,0
infant6,67,-4.478765336846434,1.3882423618135593,-0.610141678135172,0.0,7.599146976827998,-3.9565513572471103,-2.218718429997521,-4.73938853793692,-4.390254694569079,-3.720824827297055,0
infant6,68,-3.7416026473190724,10.08994330934563,19.06596019599544,0.0,-0.820060502153362,-14.158430701518483,2.637915111273068,-3.398109177303654,-3.4874291623145783,-3.9114691526756817,0
infant6,69,-2.8953313551425612,2.6802805258122957,2.824275157857612,2.846049894151541,-0.28058211580256043,-2.7782900473076695,2.141303725387751,-2.7177480951184907,-2.735592804593174,-3.1762666441964735,0
infant6,70,-2.4203877390358146,-0.27894440991013425,-0.5119218898021562,-0.4743416490252569,0.9914688561554621,-0.31220985746301794,-3.204874094166133,-2.310480797454601,-2.33885369306006,-2.546463319912618,0
infant6,71,-1.9361092263341289,-0.5481462055371186,-0.4774687532982799,-0.4743416490252569,1.2707839324040762,-0.22386962939038227,-2.2969305911614817,-1.8755298961458995,-1.8976702476347156,-2.1145778428539885,0
infant6,72,-1.2155747010127456,-0.11851618020783504,-0.4680723073228309,-0.4743416490252569,-0.5303155872126444,-0.13315721833123906,-1.2534435326951001,-1.2589027743850865,-1.1947961178636999,-1.2325478895141966,0
infant6,73,-0.3372987204258165,0.2336538561585944,-0.4683296753857326,-0.4743416490252569,5.611150837260316,0.18352829408714866,-0.513895494845913,-0.5813112901221406,-0.27091371709899903,-0.05721064485421179,0
infant6,74,0.4187779724012526,-0.4132643299220971,-0.2353212158521896,-0.4743416490252569,-0.7009303024826558,0.572658218639706,0.3904612320337952,0.44676936195973416,0.35209251250776147,0.30274977813199255,0
