record_name,window_idx,mean_rr_dev,sdnn_dev,rmssd_dev,pnn50_dev,lf_hf_ratio_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant3,10,-0.03165071425904331,-0.6248774877710976,-0.858780669568191,-0.6210590034081188,0.052969759995789005,0.6966159199881831,-0.7188639890543879,0.2461095496957318,-0.028600627790668458,-0.10230625167135554,0
infant3,11,-0.2346984614308271,-0.5805739405997089,0.8252736817466578,4.269074841227312,-0.3638643147592364,0.8028758717432674,-0.11190186459886345,0.050636114737500015,-0.6812109352972666,-0.33372883334629605,0
infant3,12,1.5829742213234843,-0.972616038247959,1.0329366496267476,2.2883102141894214,-1.1561600411548096,1.7188968646340506,-0.08284090633326632,2.341478648314507,1.743438509501155,0.49715379963798284,0
infant3,13,-0.13343581804748952,1.1503205941625574,-0.39434334732965237,-0.7115124735378854,1.067435276156965,-1.616769687712995,-0.19941302503510633,-1.8269716318405493,1.2868495744879893,0.4460792679531683,0
infant3,14,-1.6967717518071477,1.0475587492182294,-0.07300282179102965,-0.5883484054145521,7.224149633780405,-1.4400460822119578,0.01536140397358999,-1.8843081920016513,-1.7395035246467458,-1.047618636535215,0
infant3,15,0.1323916418495394,-0.32239962099794967,-0.22649042042389894,-0.4743416490252569,-0.5812097769445791,-1.292637055017077,-0.35246720249458074,0.8012669769526326,-0.0692935821956884,-0.4239349570341976,0
infant3,16,-0.5092156710158231,-0.7710328973284284,-1.5865470229566745,-0.4743416490252569,-0.46843117156557657,0.992738212051591,-1.10043784701795,-0.16933530655754653,-0.564210980906348,-0.6549707645397683,0
infant3,17,-2.200993648673321,-1.3232528682594573,-1.5626608743430879,-0.4743416490252569,0.21307628792166644,0.20923792278631054,-2.208450959178799,-0.6019729213009591,-2.0227943816894682,-2.4523897406849557,0
infant3,18,-0.8600602185424611,-0.6410166597358242,-1.2100304942537747,-0.4743416490252569,-0.4242740553482663,0.31683954404279957,-0.6759979238708538,-0.15076894411955438,-0.7924626984909989,-1.498286355001158,0
infant3,19,-0.2911428444470817,-1.1504386938020197,-0.854348483792648,-0.4743416490252569,-0.008911980288080837,1.3181243254912405,-0.8180805823498148,0.2923022781497844,-0.5211062503347383,-0.8900893711293586,0
infant3,20,-2.1308812762221936,-0.3122130345986279,-0.9883991411927502,-0.4743416490252569,2.251698701624731,-1.2496563903980586,-1.3496557439699248,-1.2732671452312965,-1.4796042482402807,-1.5056744901090668,0
infant3,21,-0.434433466516698,1.2202698160170735,-0.8078943303309738,-0.4743416490252569,7.144683730730308,-1.0247274192165508,0.2766992952647343,-1.0394012277769578,-0.3577379500303019,0.37704479003484076,0
infant3,22,1.9921035310130024,-0.8804064935221891,-0.5565708213080578,-0.31622776601683794,-0.5695258613633001,1.9394620326926266,0.4147237212349973,1.8280884768489671,1.618143059797997,1.323139556395237,0
infant3,23,0.9285759857569384,-0.3426257512107446,-0.8813867679938163,0.0,-0.5895752204827114,0.20628424925175867,0.10056022847310007,1.3797793883578608,0.6736363787245476,0.9259744392586206,0
infant3,24,0.4319674869375098,0.46137587985347644,1.9137467709013698,0.0,-0.37987825192036095,-0.32308117137798215,2.181631299168019,0.48422279815156627,0.6543948725449668,0.5931310288890187,0
infant3,25,1.2795574921950559,0.5693323918620722,2.82016309194213,2.846049894151541,-0.5371601365085374,-0.425634273323072,1.8684758893529632,1.1225907301920495,1.586064164635928,1.3285354918405257,0
infant3,26,1.1568600640676023,0.3765292371348186,1.000562696927447,-0.4743416490252569,-0.5154847778999563,-0.050069589456085084,0.6482599275119295,1.1373628631620096,1.2594639087702508,1.155641203841982,0
infant3,27,-0.03297743665360803,0.5102883692770714,0.29527492679066325,-0.4743416490252569,-0.22210027776095181,0.02582945721257308,0.5379526027851991,-0.26762861149052697,-0.16921359286470075,-0.017273931255348957,0
infant3,28,-0.5365698490512383,-0.8920975940373614,-0.059378048553547454,-0.4743416490252569,-0.18340581441368423,0.1681253149848289,-1.1640526566099125,-0.29381025525357307,-0.5620745542118535,-0.6137310450534491,0
infant3,29,-0.9880942213783024,-0.30678450691591624,-0.42556120764529115,-0.4743416490252569,-0.5356715359943636,-0.478510511879892,-1.1061625132040864,-0.839250381799798,-1.2402899330209023,-1.2935914782145665,0
infant3,30,-1.3874800451410327,-0.7284920569479082,-1.009360298488419,-0.4743416490252569,1.4551564506656034,-0.340016266599388,-2.2772664984282005,-1.1537484053391407,-1.3329946475589642,-1.5551455420496485,0
infant3,31,-0.42942570651821643,-0.37490788857061835,-0.7734112542692421,-0.4743416490252569,-0.5470495874997886,-0.46169025843831935,-0.8571428571428571,0.19659681266100348,-0.09277857497556141,-0.5954150901002883,0
infant3,32,0.2120081464948163,0.7469000413718949,-0.4992647800650592,-0.4743416490252569,-0.09450861896236133,0.240728198811487,0.4155260166386662,-0.19724405808152723,0.0,0.3539664996622529,0
infant3,33,0.9030886499832775,4.223424409281558,0.13935652734150594,-0.4743416490252569,0.3408072696392128,1.1927198519188411,1.2311076780188286,-0.7270890843530564,0.44237595915829264,2.200817912368132,0
infant3,34,0.48643021783028273,1.4312333003424413,-0.2118225142812278,-0.4743416490252569,1.5878923817615906,1.1012511788710466,1.0239966105812863,-0.036150154231570905,-0.194524141250442,0.7690592708628978,0
infant3,35,-0.585478361184733,-1.7926114054345206,-1.6192005524123447,-0.31622776601683794,0.1200911398943326,1.3112600752995627,-1.006722969253208,0.0909717652294684,-0.6132647308336124,-0.9020969558420766,0
infant3,36,-1.2074663794285754,-1.5298256596955797,-2.608793403257245,0.0,0.1845088410180293,0.6630947567946429,-1.2357379679423572,-0.3689323936863109,-1.4434368748852682,-1.3230789849985547,0
infant3,37,-1.5969210655332444,-1.9211030884741356,-2.2075209463248293,0.0,-0.8062030682532576,0.6095569153307367,-1.6909036279689797,-0.48115158662844343,-1.5874081264184734,-1.7006805675740941,0
infant3,38,-1.4816510682765325,-1.2756274677272192,-1.2589353669040722,0.0,-0.7207982614343433,-3.03595475536045,-1.3269407312235413,-0.41768237277241244,-1.494290008788306,-1.4776515622445183,0
infant3,39,-0.35627007880218264,2.1430219738029126,2.0004833757638556,0.0,1.1256388339152077,-3.1461517594311528,1.528455911828251,-1.9559785972058232,-1.0993030895173794,0.1830989851564246,0
