record_name,window_idx,mean_rr_dev,sdnn_dev,rmssd_dev,pnn50_dev,lf_hf_ratio_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant2,10,0.7609733909455347,-0.5621648319900241,0.293268655424267,-0.4743416490252569,-0.6234742585145807,1.1250484277135893,0.4771107423036552,0.8754500497161876,0.7680375042467108,0.5785468513420386,0
infant2,11,0.17642022590435438,0.0815139215425876,-0.9226060241161635,-0.4743416490252569,-0.5521204892112144,-0.546115202355558,-0.756810632377589,0.5570243634795117,0.5435710332191712,0.2809901135382774,0
infant2,12,-0.20250273695558066,0.4133182947750005,-0.5885520850370747,-0.31622776601683794,0.1137901111335707,-0.5073442741496295,-0.680552134017394,-0.40792931935170235,0.10943513103291655,0.08288750300884595,0
infant2,13,0.16478083476519453,0.13993034741140772,-0.3193691298197532,0.0,-0.3040954786596011,-0.5213880658004555,-0.35792999176313617,0.23235484415211377,0.36359984689040786,0.2194736116858899,0
infant2,14,0.7974187249479014,-0.5054441939295062,-0.2602981794335034,0.0,-0.5156623086548451,0.75,0.32948887513605496,0.7095680404894168,1.0018711977551258,0.7137427854993167,0
infant2,15,0.10276776794383705,1.7997483266000818,-0.36436839279722066,0.0,1.0472259840155755,-1.080865038184338,0.5865713114182642,-0.6783267817095572,0.9884113745618794,1.2142606443331705,0
infant2,16,-1.921954617449867,3.0969187554552593,-0.21325899806452803,0.0,5.710932397627126,-1.4569385797585683,0.5865713114182642,-3.445379081422003,-2.796963254887484,0.10395275348503163,0
infant2,17,0.4361658294077754,1.749704486706982,1.2265965294849515,0.0,-0.42034080020271863,-1.1869849273234159,0.5865713114182642,0.883843188538184,1.3412131718957043,1.6625159821375988,0
infant2,18,1.9652999513225147,-0.2070342691766234,0.9175499693466301,0.0,-0.5936149762419296,0.7971774616450978,0.7032585524453414,1.181404672598907,1.4250094288808943,2.2763220480460657,0
infant2,19,0.7704965827596798,-0.32248407164934545,-1.0381566886333835,0.0,-0.5076360718519854,0.49936207027699664,0.6107839182711451,0.5056456727719334,0.7745966692414821,0.22729195194713417,0
infant2,20,0.9443596146637384,-1.135637395873916,-1.1397105317261162,0.0,-0.6639824867175598,0.6370079106836852,-0.7514257961144079,1.0979183942222388,0.7656687435585234,0.13598567543152576,0
infant2,21,0.8175110930601922,-1.708373317213946,-0.6762780631377996,0.0,-0.5951734225364075,2.1671237185876358,-0.5997552518764168,0.8853095559695597,0.4414030699702223,-0.18973665961010278,0
infant2,22,-2.140182020764438,1.109344815448974,-1.782510195478831,0.0,2.4497476624859797,-1.6544460508490317,-1.4672742855557939,-2.4192170491159177,-1.0100149032596795,-1.4282004279142209,0
infant2,23,-2.184371295132832,1.2023931930622382,-0.8738541419276239,0.0,-0.20460087028252458,-1.3945045203020523,-0.19205531989934396,-1.87086341139333,-3.586391602210981,-1.6054640428547156,0
infant2,24,1.012831447272152,0.6363008959438201,1.5541431139892727,0.0,-0.6653248048195375,-0.502093783017081,2.2493242228410377,0.609032479294117,0.9796829067540074,1.9014567701122154,0
infant2,25,1.261979985352904,-0.36280633493311193,1.3278154393780428,0.0,-0.6831762338423948,1.3632174348738455,1.6548201570158925,0.7073528640803194,0.9047774170375026,1.4264767512966838,0
