record_name,window_idx,mean_rr_dev,sdnn_dev,rmssd_dev,pnn50_dev,lf_hf_ratio_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant5,10,0.11989731538411655,2.582450161231498,1.8026482673837079,1.564068005181429,-0.8841745813653715,-0.9854488000854157,3.2118073102674014,-1.3942547071252107,-0.6412400573800849,-0.5030687855502538,0
infant5,11,-0.1319965974648871,1.5118331103789986,0.83055949820755,0.6045385154379488,-0.5043760846691219,0.2493655071844219,2.0688975903149975,-1.7536267024570167,-1.7390855656497104,-1.3887301496588271,0
infant5,12,3.3799490465209026,0.32430357004239624,-0.3913021517382916,-0.34999598262197024,5.451421661540469,0.15821692236963708,-0.21511474212516046,-1.3703203194062947,1.678508654832569,9.351306795069357,0
infant5,13,4.72774413017939,-0.37525722349989876,-0.6037807657908298,-0.9166959647084236,0.15914354706786168,1.302364713186688,-0.16844365846829648,3.6793341788970437,5.704858880565016,2.695935315783887,0
infant5,14,1.0540449096483355,-0.7114038773095307,-0.759588179085449,-0.8131571126147261,3.5542936848360784,1.0676038513178707,-0.5966806424960894,1.0458783902265427,0.954662453656523,0.7379263786544963,0
infant5,15,3.4791319056316334,0.3368314092061036,-0.7442266666076596,-0.8131571126147261,5.258395333170748,1.0097427492091335,0.18321776284141614,1.3248560276289854,3.508178597672975,3.0843562221662006,0
infant5,16,3.449143441976146,-0.36939506725773463,-0.668288288499981,-0.8131571126147261,-0.6038646177592244,1.2298163004205478,0.060967928297151794,4.477147049101438,3.3291915660587166,2.2288952594687457,0
infant5,17,0.8428197756832104,-0.4691663501393954,-0.9019082939363002,-0.8131571126147261,5.362513445573376,0.9412654309406926,-0.2224318025695955,0.8153827392790657,0.6587778170071792,0.6012442718663024,0
infant5,18,-0.30699494193775,-0.17322475825486158,0.5430496708144854,0.20328927815368145,-0.622795103338399,-1.049592836953575,0.2751380282320844,0.2985971591404753,-0.013943688249386866,-0.3479978231792571,0
infant5,19,-0.23541543174930354,2.3484597327956385,1.6274279616978937,1.5585511325115582,-0.5654413564821396,-1.1368102574663528,2.348144694865156,-0.0788382496841455,-0.37423956046733475,-0.649961689041987,0
infant5,20,-0.45105191826614455,1.3837728382328036,0.8397516308357393,0.5421047417431508,-0.626310687292089,-1.2383782055194594,1.6953446694955852,-0.14634200080151344,-0.753778361444409,-0.9543116823038493,0
infant5,21,-0.4222370052949513,-0.7431196858053324,-0.9356153824694681,-0.8208861003898427,-0.46310068149523,0.6229002733936015,-0.7219073890002338,-0.26424909878161656,-0.4980046299083138,-0.5936727304140471,0
infant5,22,0.2470234090954653,-0.7464968110419763,-0.7758065022339852,-0.6630947567946452,-0.5688453758134571,0.61622766590463,-0.5740378478819278,0.37390114389297596,0.38518193443592635,0.09266309188738829,0
infant5,23,0.1522346174558771,0.03087016005545758,-0.3747240617594251,0.2440467650459883,-0.15039505081531146,0.6961908257574476,1.0023053904238828,0.21318742412601846,0.2736080551397167,-0.1466449430989445,0
infant5,24,0.12826261977563244,0.7105432437859982,1.0605563608060815,1.409076358188621,-0.6098011819409276,0.6823827800460693,1.106658241073704,0.2131874241260184,-0.09120268504657224,-0.36311553793617,0
infant5,25,-0.06333618691572052,-0.16558252029113005,0.4505012714519977,-0.03908981430427835,-0.15767123743043945,0.6688465123789888,0.9167595761629052,0.13329661755862557,-0.14953343588377016,-0.1011683079588365,0
infant5,26,0.07413519526732626,-1.5648542813821569,-1.1901587999754049,-0.93810285607534,-0.36940296353584173,0.6555696415336179,-1.7568948697728743,0.573673375881258,0.5567922185990439,0.3905240050469238,0
infant5,27,0.9947354078420833,-1.3089398453796832,-0.9530153745896124,-0.93810285607534,-0.3589790842984414,0.5918488512397382,-1.3470203785451351,2.35541829651122,1.5022117632383905,0.9354362890668303,0
infant5,28,2.024386811110532,-0.9829018265280123,-0.8363497667390342,-0.9381028560753398,-0.45133579446683014,0.6051058630029453,-1.1475555655439202,1.7779132739692656,1.9260727134666997,2.1677236055740807,0
infant5,29,1.5856898721216959,-0.8675472936520091,-0.658143030665286,-0.7878385971583355,-0.20642748607413586,0.4583526046760906,-0.9918901779374508,1.3780577136683887,1.4657741144501781,1.5996941458916247,0
infant5,30,-0.29677143110194243,-0.7728510422331928,-0.38596781650218187,-0.6883543968777526,-0.7043020800149479,0.15575397430679996,-0.8168241609448077,0.46840472358274604,0.17741904086077162,-0.08028963794361378,0
infant5,31,-1.3225783855610902,-0.6618343538931486,-0.17115751392363915,-0.5410832508379365,-0.7423808705974618,-1.8973665961010275,-0.7407152690200662,-0.4743416490252524,-0.7004324992689417,-0.9694219955854444,0
