record_name,window_idx,mean_rr_dev,sdnn_dev,rmssd_dev,pnn50_dev,lf_hf_ratio_dev,rr_ms_min_dev,rr_ms_max_dev,rr_ms_25%_dev,rr_ms_50%_dev,rr_ms_75%_dev,label
infant9,10,0.6281642435893179,-0.9578137435256044,-0.7126128548201008,-0.4743416490252569,-0.25989019817690934,1.5225713722058967,-0.6182619773278296,0.8503789554350839,0.6629784401052392,0.38031941462783175,0
infant9,11,0.7384190049010759,-0.8422593627189849,-0.6359416752374139,-0.4743416490252569,0.2198036754811301,1.301869609183372,-0.6536443774566386,0.8747156577627844,0.9462639551305807,0.5616319105342964,0
infant9,12,-0.01831569211331772,0.03442358784000709,-0.6665628168829394,-0.4743416490252569,0.10100461378718249,0.2443439120756243,-0.5144286137143709,-0.13884539452756472,0.15962344552494107,0.04123086537298404,0
infant9,13,0.005512326246443262,0.06380755620760613,-0.4798908945647634,-0.4743416490252569,-0.3865174576030866,0.2443439120756243,-0.4838429975134233,-0.09103799099990885,0.047559836060942294,0.07996584521551162,0
infant9,14,0.7768628097074028,-0.4364209151196993,-0.32301427245397873,-0.4743416490252569,-0.5184114785266459,0.8424577277474968,-0.08689117930838676,0.6385669142651546,0.7035088222374309,0.7447105030843496,0
infant9,15,0.569977345850397,-0.7309265700631493,-0.3936318222353223,-0.4743416490252569,-0.23954270562853278,0.8004001462322907,-0.30779350562554625,0.5073070136429907,0.4137600887026659,0.5777224844449286,0
infant9,16,-0.8228206496368393,-0.33554952550468065,-0.5488975940853388,-0.4743416490252569,-0.6932208284698703,0.13909077133971748,-1.1927901189640975,-0.23840839964737506,-0.2929430027102251,-1.0029844321336403,0
infant9,17,-2.508417668264556,0.08478740839344669,-0.5614359567858743,-0.31622776601683794,2.286602926004758,-0.3857388871931339,-1.086797121198994,-1.8117416119447687,-2.8429016079067537,-2.9760685609211217,0
infant9,18,0.7369786642966655,7.1073700266496616,2.3117658861262522,0.0,1.6713934533924806,-1.1094454159034248,11.241600638061309,-1.0755928293726063,-1.4660634724537585,2.7003595361294943,0
infant9,19,1.9885475418684444,2.01002075440608,2.328673020753359,0.0,0.5867326602809418,-0.02929095358414179,2.756871904982125,0.7346517749940099,0.5036073393532747,1.8516571496707372,0
infant9,20,0.17689407916864283,-0.05839192623444077,1.0509386141453276,0.0,-1.2427008692223045,0.06136522122968848,0.18713485846554162,0.20877681069375503,0.08393455655887515,-0.06286255981904366,0
infant9,21,2.11916354494707,0.6268809481499201,1.606034944272126,0.0,-1.2590918873999006,0.20593294288032205,0.9761194091340142,1.0558473288742178,3.109591042502685,2.1448170174646903,0
infant9,22,0.823198801761343,0.8398343642687467,-0.229892937509009,0.0,1.113760919676825,-0.4082482904638631,0.8094961033453646,-0.318696404308432,1.5900323655428412,1.2050218975361993,0
infant9,23,-0.04195474604994919,0.6123010720301154,-0.8745104078140555,0.0,1.5767976146515696,-0.533113989983178,0.20995059400039534,-0.6369227031605383,-0.7684657399994556,0.8570218259565531,0
infant9,24,0.45736418757166897,0.17398020945985884,-0.5356107003718338,0.0,2.2803713590827788,0.7955922529581523,0.11397885255252314,0.17073311796734408,-0.20582301229923117,1.0231127512536757,0
infant9,25,0.5035354171571017,-0.6914102875098407,-0.31159589788569486,0.0,-0.747833958126084,1.9591625141905207,-0.36396377144138337,1.044058147292511,1.037116076482069,-0.08153181426844583,0
infant9,26,0.9917258529091773,-0.4672935836143282,-0.38643258004646414,0.0,-0.6769521808414701,0.900155749763209,-0.428264347338741,1.60537973185838,1.3229089266344098,0.6336527220998078,0
infant9,27,0.2498623166998546,0.00907315742808038,-0.09810330194388805,0.0,0.28617802086658606,-0.7661308776828737,-0.6019622469507692,-0.39023855202830954,0.43080140483420104,1.0473616442603875,0
infant9,28,-4.040140174831107,0.9611491239063882,12.382497398558293,0.0,0.31202705897670285,-12.296822439364696,-0.8695007007078637,-3.4323824136966126,-2.6985218642645963,-2.1825456935763823,0
infant9,29,-2.7095768654500954,0.005447996284059915,2.682506220086354,2.846049894151541,0.02117558139772799,-2.7793884219374583,-1.0660088394892882,-2.29122472920876,-0.9967178954201614,-3.041876402517494,0
infant9,30,0.21806533701151692,-2.9802652318349963,-0.7434983770164502,-0.4743416490252569,-0.89899496502313,0.8899508731831515,-2.3799375126466176,1.122679139355174,0.38932432055219024,-0.591830298738361,0
infant9,31,0.49868442752531755,-2.4423837122806313,-0.7270578585452833,-0.4743416490252569,-1.2102790305925555,0.9238106729261939,-1.7673097546591359,1.7794678394131747,0.5491545143475319,-0.645821535145516,0
infant9,32,-0.3254092936678319,-0.8019121188543242,-0.13630320705836274,-0.4743416490252569,-0.0438845472210048,0.07675923631762913,-1.6576317855128384,0.3873872767127689,0.1728526794136754,-0.5807327735918829,0
infant9,33,-3.4602258503186256,4.991259757833439,10.006311213793966,9.01249133147988,-1.1623463879826375,-8.464808314002111,9.27638270567187,-3.015818459895156,-1.9473404508356196,-1.97554757234037,0
infant9,34,-5.72779137009109,3.6115188208224986,3.2148846616115683,6.640783086353597,-1.3769235953122485,-2.665972412330181,2.7260912640076524,-4.023941410844455,-5.509092929854934,-5.671209917418753,0
infant9,35,-3.2097868023609313,0.9322172594248641,0.748499549384601,1.2004900959975617,-1.359484327498338,-1.566134445171811,-1.3554625914875829,-2.6558519306554107,-3.0280588939932898,-3.89738752601752,0
infant9,36,-1.905871257843601,0.5003161655918318,1.1502807398413182,0.6546536707079772,-1.2251260686022807,-1.3152459978013618,0.5876651728944365,-1.8276611656043955,-2.1364974057283055,-2.4443055685186987,0
infant9,37,-1.4775944808717705,0.31503615618973274,0.8518807084540637,0.19829369215765422,-0.8242767489634069,-1.0658985748571121,0.5039348555125468,-1.416497893958548,-1.5970258713006455,-1.7628270145651286,0
infant9,38,-1.4257141401637359,1.4703817393603733,1.2910626962800147,2.8543486430504768,-0.8724666858565473,-1.1519077951790597,-0.27513377811000106,-1.2979011607695305,-1.2684249788871609,-1.309693200174686,0
infant9,39,-1.2387703068657514,1.5893676715628153,1.6598377935560522,3.7325521424136183,-0.7612986370216693,-0.9433505784708807,-0.2806086454803425,-1.902454681043366,-1.101476650951728,-1.1260453265551171,0
infant9,40,-0.9093594148489601,0.13479359467198074,0.5238439752061996,1.14239219189669,-0.6503684911347409,-0.14744784311887113,-0.4991138466054141,-0.8134091187627417,-1.0879779267403722,-1.1085739939405959,0
infant9,41,-0.8871173019506212,-0.42557157250093325,-0.10458019960027773,0.24232561646293418,-0.513499076479686,-0.13873849051379963,-0.8843607950679402,-0.7212357503267528,-0.9699777237137562,-1.1133752432423594,0
infant9,42,-0.9364343680989604,-1.1472550597324713,-0.8847654508362728,-0.830862687254227,-0.4729171631211471,0.09721641151551225,-0.8574153649023354,-0.833698770899335,-1.0698709323466753,-1.0919725020520181,0
infant9,43,-1.212578254449346,-2.2385201732534776,-2.6299503065541154,-1.367315301506709,0.5406284321382265,2.663678203622333,-2.1895134954954973,-1.0620049017945965,-1.2778889239717168,-1.2901972326679778,0
infant9,44,-2.168197733592747,-1.3484977266986906,-1.4401452389540867,-1.0320355626611915,-0.40197889683892774,1.755588342594958,-1.737744586364628,-1.5836694168330585,-2.129963129739841,-1.790074689366096,0
infant9,45,-2.5501234782655553,0.07098031786008165,0.42032689782317273,-0.12825399082242978,-0.1564730036887298,-1.759909448081734,-0.1954163062276384,-1.9897774215113773,-2.265389976155552,-2.2490634755057344,0
infant9,46,-2.340025995690316,-0.009631381063470569,0.20796484907690946,-0.3313444682298257,0.0612833125407837,-1.4065701199904879,-0.23750422595652665,-2.0590208346967493,-2.414717831941622,-2.0144043801829756,0
infant9,47,-1.9337592064412712,-1.2062091344180583,-1.4083974187023414,-0.9100815188890392,0.5478234185398934,1.1371868372749139,-2.127513784927838,-1.5879667193778033,-1.8986478419375392,-1.966780351993841,0
infant9,48,-1.4393144331071734,0.09115220502256463,0.2566913505365924,0.21925149171034294,-0.9656524636245479,-0.39920272505866444,-0.2720882804226172,-1.1619578711852903,-1.342800746500398,-1.4163002721686648,0
infant9,49,-1.0434425751261223,0.24975314657838688,0.35632400420710497,0.47198758164566457,-0.8639002824334058,-0.4770302946759397,-0.15204633426397052,-0.8120997793515864,-0.9722746391797149,-1.045560663596349,0
infant9,50,-0.758841668089644,-1.1625488938534922,-1.2323852505370372,-0.7168342565414624,2.627917732713411,0.6162276659046307,-1.1405811299271091,-0.5807490039413115,-0.6530883656865218,-0.6991541398326965,0
infant9,51,-0.47885027628309457,-1.1720067052446939,-1.09794995609537,-0.9285230525585889,-0.8214215132501639,1.0415357507984655,-1.3163734599450279,-0.4334001825680746,-0.5068477330816707,-0.5590526846638392,0
infant9,52,-0.332256382651388,-0.6182471524973543,-0.6408391590822278,-0.7589810601307224,-0.564839519633195,0.6711820075962305,-0.8545443348712174,-0.2698651011656988,-0.35373453372616764,-0.6461898712400648,0
infant9,53,-0.37924036019131696,-0.7942216585975639,-0.7421968678022857,-0.7071067811865475,-0.8003605536806812,0.5988494716163426,-0.6960371229698631,-0.0721373520356271,-0.4950591813973999,-0.520620162865695,0
infant9,54,-0.5570225833375733,-0.12449186167916688,-0.1143363979159346,-0.036678215330364715,-0.6740050675659668,-0.2970442628930023,0.4353425622848301,-0.25960901673291026,-0.34462781148036764,-0.8147680545766487,0
infant9,55,-0.756421243242328,1.2376068421660926,1.3003241434994535,3.3120333961769317,-0.6458783187052607,-0.18240557054730752,0.3435300669316109,-1.395708936329719,-0.8581163303210249,-0.8042853971072746,0
infant9,56,-0.8895844629680418,0.5921688920890529,0.65337317802726,1.3155870289605436,0.092134966495662,0.0,0.053968707222086076,-1.3227444649511835,-0.7745966692414943,-0.7115124735378853,0
infant9,57,1.9912834354864497,3.0667591693528373,1.5155038914942742,0.6073322476341869,0.3602104755817378,-0.15787423857469132,7.018497967905256,-1.3227444649511835,-1.7428425057933483,-1.5856368392688625,0
infant9,58,1.4220728776346998,2.3074805238731932,1.7049746560154468,1.2297057969676617,-0.13146170234309495,-0.04231021333157224,2.641022529248852,-1.3227444649511835,-1.7428425057933488,-1.5856368392688625,0
infant9,59,-1.6932576799157897,-0.5617076524144987,-0.4840168422790996,-0.8004001462322892,-0.5535830715946182,0.642169875960756,-0.3770712836847541,-1.1601800287520225,-0.6037075533048627,-0.4438789273242128,0
infant9,60,-1.374220359832208,0.41568442840056036,0.8950297656952493,0.7505499206409149,-0.39985579012395017,-2.2055508253483076,-0.197999208004752,-1.4680074494223985,-0.5111656508223535,1.4884168150704964,0
